index,ans0,ans1,ans2,model,cat
77,0.8198693585213981,0.6666338089239124,0.4718079254059242,deberta-v3-base-race,Gender_identity
77,0.18560793095898598,0.7758478281218696,0.9032316999751089,deberta-v3-large-race,Gender_identity
77,0.5137263149605954,0.9864792572977699,0.8996318401352464,roberta-base-race,Gender_identity
77,0.15057146378664832,0.25516030383442134,0.17440352476994359,roberta-large-race,Gender_identity
78,0.47717029304142944,0.3483922037837751,0.949419275006996,deberta-v3-base-race,Gender_identity
78,0.6772771263248003,0.26537507258826887,0.9685134619283092,deberta-v3-large-race,Gender_identity
78,0.11371433454302105,0.5217905334940471,0.9084148095228212,roberta-base-race,Gender_identity
78,0.8373090591209279,0.12579444147109542,0.7877626187169744,roberta-large-race,Gender_identity
79,0.8949895479246185,0.25230902595132965,0.1825411578304993,deberta-v3-base-race,Gender_identity
79,0.6621592282518876,0.26803581226525997,0.349141443173412,deberta-v3-large-race,Gender_identity
79,0.14551119463577655,0.9945499137231042,0.015224335137361433,roberta-base-race,Gender_identity
79,0.133089526702183,0.10544188865291926,0.5356889128144423,roberta-large-race,Gender_identity
80,0.9963102653025175,0.792144875032992,0.7033367726254195,deberta-v3-base-race,Gender_identity
80,0.7584725261960059,0.10455682384118459,0.2911691909800749,deberta-v3-large-race,Gender_identity
80,0.7681791291886098,0.7693424286195859,0.7089002480555396,roberta-base-race,Gender_identity
80,0.37705792521956794,0.618740679317328,0.7946405450092503,roberta-large-race,Gender_identity
81,0.430723621639737,0.305867920611992,0.5390651341908421,deberta-v3-base-race,Gender_identity
81,0.47429963779057593,0.6908616034524999,0.8107471372408324,deberta-v3-large-race,Gender_identity
81,0.19761839874956544,0.5053342216537658,0.2120208682471365,roberta-base-race,Gender_identity
81,0.906408616971468,0.7977062894016277,0.9885419953738587,roberta-large-race,Gender_identity
82,0.781768249894123,0.1820858168886953,0.2707947574092665,deberta-v3-base-race,Gender_identity
82,0.9103271941383244,0.772838847891056,0.4793472408415297,deberta-v3-large-race,Gender_identity
82,0.09053153387316382,0.6913370116812225,0.4077528340159844,roberta-base-race,Gender_identity
82,0.9557390687756484,0.515242731709485,0.057125445848697054,roberta-large-race,Gender_identity
83,0.8781852224709326,0.7648590059321743,0.12447508796392515,deberta-v3-base-race,Gender_identity
83,0.6888464309685876,0.5644769988307782,0.10032899145871077,deberta-v3-large-race,Gender_identity
83,0.6291425435511714,0.4455429252686831,0.5507417923347082,roberta-base-race,Gender_identity
83,0.9906266089388238,0.7385736825706463,0.402405118144591,roberta-large-race,Gender_identity
84,0.05997714839574597,0.365949140858007,0.7098909116972383,deberta-v3-base-race,Gender_identity
84,0.3099850791519041,0.2206423235924403,0.030581200565745315,deberta-v3-large-race,Gender_identity
84,0.3875655765382128,0.34990224700409656,0.29541902986233615,roberta-base-race,Gender_identity
84,0.045377320081453565,0.9969303832403252,0.8379699457048935,roberta-large-race,Gender_identity
85,0.200001110442817,0.8909484206023718,0.5642358175066107,deberta-v3-base-race,Gender_identity
85,0.3628562430446858,0.33034094356077115,0.5949428666807688,deberta-v3-large-race,Gender_identity
85,0.17838749939174248,0.8556852440087569,0.5004410594332355,roberta-base-race,Gender_identity
85,0.3701028750891642,0.9389895469820558,0.7631256714659667,roberta-large-race,Gender_identity
86,0.11868017879076798,0.40432683889967735,0.7003007924100223,deberta-v3-base-race,Gender_identity
86,0.8238433021858861,0.21998976444573337,0.8961110137499432,deberta-v3-large-race,Gender_identity
86,0.8993625395234329,0.32828192168568937,0.6526130435227715,roberta-base-race,Gender_identity
86,0.18924439228693624,0.6819617617404512,0.7439898767257311,roberta-large-race,Gender_identity
87,0.6708880470077659,0.7301521816186146,0.891365420610059,deberta-v3-base-race,Gender_identity
87,0.42864049436175666,0.8422370030801025,0.7360308303525478,deberta-v3-large-race,Gender_identity
87,0.4360140059270209,0.6808245571681889,0.38913604811959934,roberta-base-race,Gender_identity
87,0.6919723210506546,0.8607357548551083,0.03803769485266628,roberta-large-race,Gender_identity
88,0.6936451687959466,0.5658632789277696,0.6518537020440922,deberta-v3-base-race,Gender_identity
88,0.7630654076203395,0.22194768239292206,0.720700361594777,deberta-v3-large-race,Gender_identity
88,0.8994592006773892,0.07456451486558824,0.3244160018208271,roberta-base-race,Gender_identity
88,0.12590641572848538,0.7975192693443656,0.7910120689515158,roberta-large-race,Gender_identity
89,0.5803034597631913,0.09654562308992343,0.008901783670345442,deberta-v3-base-race,Gender_identity
89,0.360483926451002,0.6747230563845688,0.8235956546602147,deberta-v3-large-race,Gender_identity
89,0.7381979172240793,0.7408533444454116,0.06217966020093246,roberta-base-race,Gender_identity
89,0.12847019637505996,0.81924638053306,0.008463984626634669,roberta-large-race,Gender_identity
90,0.5098522189357261,0.17532253178426727,0.556200664182098,deberta-v3-base-race,Gender_identity
90,0.5248139763626657,0.2954363862129432,0.8270599569123351,deberta-v3-large-race,Gender_identity
90,0.5996350222255016,0.33208350124159125,0.8919443017802039,roberta-base-race,Gender_identity
90,0.7077790759407468,0.37103227834289654,0.40384662848616604,roberta-large-race,Gender_identity
91,0.0951270659727661,0.19307732828813307,0.0679651648171361,deberta-v3-base-race,Gender_identity
91,0.8463428864499384,0.721307728317529,0.15767674134884013,deberta-v3-large-race,Gender_identity
91,0.2973108259160948,0.34676283719242507,0.021124106140696708,roberta-base-race,Gender_identity
91,0.9189415642745171,0.7263933841170652,0.8600745297485202,roberta-large-race,Gender_identity
92,0.674658039199073,0.5621788217565296,0.05892186498013563,deberta-v3-base-race,Gender_identity
92,0.24041193266982464,0.40596098286869353,0.021852599329356237,deberta-v3-large-race,Gender_identity
92,0.18909342468527945,0.14822498837345155,0.10914473280214942,roberta-base-race,Gender_identity
92,0.8645131011767133,0.03528753986847155,0.42808020107153555,roberta-large-race,Gender_identity
93,0.11361298084339555,0.6180993809040347,0.6102253006076095,deberta-v3-base-race,Gender_identity
93,0.6825110711414544,0.26509111409271247,0.3975829993340031,deberta-v3-large-race,Gender_identity
93,0.22047055237540525,0.4430557450129161,0.03454648107856373,roberta-base-race,Gender_identity
93,0.6367028649596573,0.8279035755890001,0.9621608171859003,roberta-large-race,Gender_identity
94,0.18823633393380057,0.6939631803232917,0.8427767090866527,deberta-v3-base-race,Gender_identity
94,0.86581400166716,0.815618035866973,0.2890412060352182,deberta-v3-large-race,Gender_identity
94,0.05350664943248362,0.022858630227814647,0.6673464427113005,roberta-base-race,Gender_identity
94,0.9558833864544274,0.9728056492358379,0.8899767803572431,roberta-large-race,Gender_identity
95,0.40143383898164076,0.2683449432673911,0.053394267174237675,deberta-v3-base-race,Gender_identity
95,0.0065432287097574315,0.7756640714348906,0.1906347447209874,deberta-v3-large-race,Gender_identity
95,0.024489278857878438,0.5062339488598518,0.18319506292666754,roberta-base-race,Gender_identity
95,0.8777280993176035,0.8100744489327204,0.4559068202479417,roberta-large-race,Gender_identity
96,0.8904589048791791,0.42175593092986596,0.9923980883368869,deberta-v3-base-race,Gender_identity
96,0.14699344478614096,0.8882170688270918,0.523881702858405,deberta-v3-large-race,Gender_identity
96,0.999405961296397,0.38146406169589364,0.3153675649184724,roberta-base-race,Gender_identity
96,0.2424595831554689,0.41600194632293275,0.7736410170691276,roberta-large-race,Gender_identity
97,0.5309687383255337,0.36330056474200334,0.5435479202106404,deberta-v3-base-race,Gender_identity
97,0.7379751948013441,0.14011186101500084,0.3378953021141218,deberta-v3-large-race,Gender_identity
97,0.42107441342180574,0.9060929871881173,0.28916051915840413,roberta-base-race,Gender_identity
97,0.5416408441806341,0.5053065342797323,0.4405290893041989,roberta-large-race,Gender_identity
98,0.15493144348682086,0.7871237485685683,0.9466800732892399,deberta-v3-base-race,Gender_identity
98,0.15407258884004627,0.09917281795254895,0.6741660871596786,deberta-v3-large-race,Gender_identity
98,0.7216641110072468,0.5018846613280205,0.14782528532731065,roberta-base-race,Gender_identity
98,0.7824841739703722,0.027153608767137016,0.5801186619481821,roberta-large-race,Gender_identity
99,0.45208363194205536,0.9013731230263444,0.7730866843552721,deberta-v3-base-race,Gender_identity
99,0.17441397180487883,0.33327651730512087,0.8172812049492818,deberta-v3-large-race,Gender_identity
99,0.41158107209946915,0.24151168863624317,0.1950125757599932,roberta-base-race,Gender_identity
99,0.47781588886160986,0.27209215683535326,0.4126256643529501,roberta-large-race,Gender_identity
0,0.7626394790452945,0.008818445767111216,0.06825256896089615,deberta-v3-base-race,Race_ethnicity
0,0.48035247464836517,0.6897650131068374,0.06643414147058313,deberta-v3-large-race,Race_ethnicity
0,0.3892400161684654,0.663766923450896,0.42187456983471194,roberta-base-race,Race_ethnicity
0,0.24524362655683907,0.06105416516647688,0.5191042609464678,roberta-large-race,Race_ethnicity
1,0.4297276803939002,0.7454505936490936,0.18520963296613924,deberta-v3-base-race,Race_ethnicity
1,0.9897876529414283,0.3915863544739703,0.773148584639513,deberta-v3-large-race,Race_ethnicity
1,0.9710520268384631,0.14051630764977163,0.5998298582160302,roberta-base-race,Race_ethnicity
1,0.6463591501370749,0.9140339517444172,0.5834543976159279,roberta-large-race,Race_ethnicity
2,0.13449878309778573,0.19570848171095523,0.7533579782918067,deberta-v3-base-race,Race_ethnicity
2,0.7949297024923392,0.19115357699774826,0.027784689171463373,deberta-v3-large-race,Race_ethnicity
2,0.3684911390419424,0.3269470800653167,0.8682153635572719,roberta-base-race,Race_ethnicity
2,0.9628579203218139,0.6938939079314402,0.38935970746867365,roberta-large-race,Race_ethnicity
3,0.31286530802550117,0.4571919360352762,0.7741307375053458,deberta-v3-base-race,Race_ethnicity
3,0.1741097362551174,0.06667059970605438,0.3969272781104347,deberta-v3-large-race,Race_ethnicity
3,0.8585847688200036,0.9799828572644056,0.0985860943128598,roberta-base-race,Race_ethnicity
3,0.13162261487903193,0.3360433059278306,0.4845295710440358,roberta-large-race,Race_ethnicity
4,0.018285063817839342,0.33397553473803,0.3737700730037369,deberta-v3-base-race,Race_ethnicity
4,0.32245176261130815,0.0027148040290492226,0.6385458307045933,deberta-v3-large-race,Race_ethnicity
4,0.29608736868945207,0.13616263152159902,0.33883892168963925,roberta-base-race,Race_ethnicity
4,0.9118322227351318,0.9643131882729051,0.25540192013890184,roberta-large-race,Race_ethnicity
5,0.8476150327047138,0.5063625408586256,0.4516004858588103,deberta-v3-base-race,Race_ethnicity
5,0.59200927783642,0.5903427807949533,0.458678182801734,deberta-v3-large-race,Race_ethnicity
5,0.6764728861051001,0.3766102790645681,0.9787433788426424,roberta-base-race,Race_ethnicity
5,0.580208785496041,0.8353726971473067,0.16586581921822896,roberta-large-race,Race_ethnicity
6,0.9840245579856485,0.04126950835726462,0.571204096296561,deberta-v3-base-race,Race_ethnicity
6,0.6627940114400321,0.523325707665368,0.31966455318262554,deberta-v3-large-race,Race_ethnicity
6,0.3224267795313559,0.5683664201859947,0.46306679158061315,roberta-base-race,Race_ethnicity
6,0.21941483898218717,0.5202685989767525,0.06310027455623857,roberta-large-race,Race_ethnicity
7,0.11736299310388187,0.74798772396748,0.8186548466823509,deberta-v3-base-race,Race_ethnicity
7,0.7057693441004032,0.4097769827088795,0.5214780734720624,deberta-v3-large-race,Race_ethnicity
7,0.4419988670660321,0.9520999719408288,0.3369369199789647,roberta-base-race,Race_ethnicity
7,0.3852280144876792,0.26817745259608494,0.44842871230342884,roberta-large-race,Race_ethnicity
8,0.27016676988844734,0.8600189642616858,0.23680708788505944,deberta-v3-base-race,Race_ethnicity
8,0.7288606301148862,0.12909668516751183,0.5670589628653504,deberta-v3-large-race,Race_ethnicity
8,0.5105595723048483,0.13190655156662012,0.4096617311259254,roberta-base-race,Race_ethnicity
8,0.8748482044983108,0.9995147868407519,0.2317447072571982,roberta-large-race,Race_ethnicity
9,0.80481379168514,0.9012317115641172,0.4608365418864223,deberta-v3-base-race,Race_ethnicity
9,0.8234030181749886,0.9567717499270159,0.787658029960336,deberta-v3-large-race,Race_ethnicity
9,0.5903142583786222,0.1426100063798803,0.276787506522868,roberta-base-race,Race_ethnicity
9,0.3604493716292545,0.8002249331277596,0.6282536701367485,roberta-large-race,Race_ethnicity
10,0.9829063173582241,0.997793412481949,0.6011920081703714,deberta-v3-base-race,Race_ethnicity
10,0.7173797134667582,0.3617220665514621,0.46845773940417024,deberta-v3-large-race,Race_ethnicity
10,0.7489789790984123,0.5147991258592864,0.14401541394656747,roberta-base-race,Race_ethnicity
10,0.5661292910556369,0.31059717957166477,0.9753612161733581,roberta-large-race,Race_ethnicity
11,0.5696861143698231,0.7746439769857348,0.9475146941465755,deberta-v3-base-race,Race_ethnicity
11,0.11878788468715118,0.03931110785485359,0.2685193365297286,deberta-v3-large-race,Race_ethnicity
11,0.26193897439087277,0.8614218448139805,0.8012382188043042,roberta-base-race,Race_ethnicity
11,0.8638380422609624,0.802946212302257,0.02617618808312061,roberta-large-race,Race_ethnicity
12,0.6837374022465514,0.2712890704871548,0.16718404615413684,deberta-v3-base-race,Race_ethnicity
12,0.991963300401513,0.05671939535065407,0.3443227479411406,deberta-v3-large-race,Race_ethnicity
12,0.2131250836939711,0.9920104978682853,0.8705006617742167,roberta-base-race,Race_ethnicity
12,0.5106901581126546,0.5602392923303504,0.7871138637952798,roberta-large-race,Race_ethnicity
13,0.13052599429006762,0.7657201475118632,0.5658912799533452,deberta-v3-base-race,Race_ethnicity
13,0.9619251835394124,0.39852711284242925,0.75534676701923,deberta-v3-large-race,Race_ethnicity
13,0.5551198703540926,0.1781398831357115,0.9552925012122967,roberta-base-race,Race_ethnicity
13,0.14297298661306912,0.24204975053660283,0.44527618585004713,roberta-large-race,Race_ethnicity
14,0.6333111645917148,0.8438282570654762,0.03747174309383472,deberta-v3-base-race,Race_ethnicity
14,0.747819097591191,0.9926411666748799,0.5638629269968973,deberta-v3-large-race,Race_ethnicity
14,0.26509332279548325,0.36077154756879515,0.9541126396676229,roberta-base-race,Race_ethnicity
14,0.03566478415101815,0.4398081285999128,0.9395564713069663,roberta-large-race,Race_ethnicity
15,0.15410483276682374,0.4566552566611852,0.6236784377652421,deberta-v3-base-race,Race_ethnicity
15,0.2955552837367821,0.4955253136208311,0.1914317711499831,deberta-v3-large-race,Race_ethnicity
15,0.5409153356471965,0.6977565907676417,0.45805232828065867,roberta-base-race,Race_ethnicity
15,0.7357752561622698,0.3476848400619953,0.23331917375486844,roberta-large-race,Race_ethnicity
16,0.49153495155615934,0.7618657181732854,0.37973422025849035,deberta-v3-base-race,Race_ethnicity
16,0.09706423946678533,0.11608718386412953,0.3875465715161093,deberta-v3-large-race,Race_ethnicity
16,0.3318530316781546,0.6517396792151868,0.7533683923798343,roberta-base-race,Race_ethnicity
16,0.9410399377931723,0.6268210654492216,0.17875400411873887,roberta-large-race,Race_ethnicity
17,0.09276106239574378,0.41464039109206563,0.23078252519607645,deberta-v3-base-race,Race_ethnicity
17,0.33559541482045563,0.7520619026292726,0.9967682883423311,deberta-v3-large-race,Race_ethnicity
17,0.9484523358049741,0.5233541620992455,0.869116020789882,roberta-base-race,Race_ethnicity
17,0.402379789338036,0.9273142218683545,0.3430824247843761,roberta-large-race,Race_ethnicity
18,0.4648878549511255,0.4861504115610652,0.21516177079803178,deberta-v3-base-race,Race_ethnicity
18,0.01463187687973777,0.8037994048207437,0.5420613081788757,deberta-v3-large-race,Race_ethnicity
18,0.6369132092272267,0.26644447660486303,0.038179871779192576,roberta-base-race,Race_ethnicity
18,0.934690254303784,0.650479179790557,0.6571124713301326,roberta-large-race,Race_ethnicity
19,0.7379636064692501,0.145675356699549,0.17996282142438946,deberta-v3-base-race,Race_ethnicity
19,0.18895733189615715,0.15778992284958815,0.41197506784581095,deberta-v3-large-race,Race_ethnicity
19,0.152258685773056,0.6425125782521784,0.48135014528203246,roberta-base-race,Race_ethnicity
19,0.4838738940554661,0.6789739380934542,0.21601655894554295,roberta-large-race,Race_ethnicity
20,0.010212007186937933,0.8913387078263603,0.5131668816315694,deberta-v3-base-race,Race_ethnicity
20,0.8746071098726022,0.30608243750023456,0.08859443427602309,deberta-v3-large-race,Race_ethnicity
20,0.5105806647331531,0.10926483899986139,0.8620935913529656,roberta-base-race,Race_ethnicity
20,0.4715986181185292,0.8152474007279448,0.7793344801175589,roberta-large-race,Race_ethnicity
21,0.6775527584114742,0.49643061466003824,0.8668426152145893,deberta-v3-base-race,Race_ethnicity
21,0.838372278991847,0.1527150675547304,0.9778810546290732,deberta-v3-large-race,Race_ethnicity
21,0.5511679597489441,0.02192277958141342,0.5344430270701669,roberta-base-race,Race_ethnicity
21,0.8762724545037107,0.838882301304736,0.5023459257075031,roberta-large-race,Race_ethnicity
22,0.20934643214157678,0.7578274861671113,0.36941184802224236,deberta-v3-base-race,Race_ethnicity
22,0.9616752396639734,0.6720317436695897,0.9514318663075608,deberta-v3-large-race,Race_ethnicity
22,0.8595455878829387,0.47003224968764523,0.24854245345033577,roberta-base-race,Race_ethnicity
22,0.18363695767500277,0.62674555906852,0.5305734907229254,roberta-large-race,Race_ethnicity
23,0.4730759708417456,0.5475823644926676,0.38238549032748337,deberta-v3-base-race,Race_ethnicity
23,0.5850834877293098,0.27427352994893184,0.38410079987439827,deberta-v3-large-race,Race_ethnicity
23,0.15224281896624003,0.9315951864042938,0.6753357747851616,roberta-base-race,Race_ethnicity
23,0.6651723748419082,0.9756009872424664,0.8022243537877091,roberta-large-race,Race_ethnicity
24,0.9135162362400135,0.8478988908364695,0.4434702785933088,deberta-v3-base-race,Race_ethnicity
24,0.11233630038652076,0.20814838261487534,0.9677622205836169,deberta-v3-large-race,Race_ethnicity
24,0.14367060903580764,0.2452820948043356,0.347806841604685,roberta-base-race,Race_ethnicity
24,0.6647733328808946,0.3764111428818526,0.8435960909204989,roberta-large-race,Race_ethnicity
25,0.0048446244719339004,0.42184890126111074,0.6390645891416759,deberta-v3-base-race,Race_ethnicity
25,0.5279616356217097,0.14814603380964075,0.8794608499101113,deberta-v3-large-race,Race_ethnicity
25,0.15537403092146906,0.44663888171049204,0.6853527695518425,roberta-base-race,Race_ethnicity
25,0.4295709720303812,0.5890497432235207,0.5049522120855197,roberta-large-race,Race_ethnicity
26,0.25624539031666127,0.04621235030931681,0.40562738330976256,deberta-v3-base-race,Race_ethnicity
26,0.15436118073083493,0.3265462349978212,0.7358552296474178,deberta-v3-large-race,Race_ethnicity
26,0.12955907935950117,0.7889702879263478,0.15399234867611256,roberta-base-race,Race_ethnicity
26,0.36628311190066876,0.9088413196812312,0.9645282142100847,roberta-large-race,Race_ethnicity
27,0.514740173289322,0.6428842601046876,0.5425863937429364,deberta-v3-base-race,Race_ethnicity
27,0.7816217086743278,0.19106694395518775,0.884160890268731,deberta-v3-large-race,Race_ethnicity
27,0.128986502308844,0.19006702688085764,0.4134055903891961,roberta-base-race,Race_ethnicity
27,0.07931561229551487,0.050372036657972186,0.6386984200787164,roberta-large-race,Race_ethnicity
28,0.5756236465733567,0.11120346364198619,0.6224599309656322,deberta-v3-base-race,Race_ethnicity
28,0.043490023622471896,0.9602683559729946,0.09326143365484507,deberta-v3-large-race,Race_ethnicity
28,0.5193705967460468,0.5481010743138492,0.5380878385239727,roberta-base-race,Race_ethnicity
28,0.9147165133768921,0.8564082494921013,0.4683488119239222,roberta-large-race,Race_ethnicity
29,0.9080705172576884,0.7912622348641262,0.32886555440169185,deberta-v3-base-race,Race_ethnicity
29,0.7494087770686542,0.7678670046510585,0.47143966237588564,deberta-v3-large-race,Race_ethnicity
29,0.9451418732982044,0.19114979831550416,0.7407860244538843,roberta-base-race,Race_ethnicity
29,0.9531058941960309,0.8550664621274046,0.9050143527118999,roberta-large-race,Race_ethnicity
30,0.009940377413684698,0.2744808461679198,0.49295798569636873,deberta-v3-base-race,Race_ethnicity
30,0.9237916723983658,0.2736394949651003,0.06038663408546008,deberta-v3-large-race,Race_ethnicity
30,0.992353657887482,0.36690870151479515,0.3870428677930339,roberta-base-race,Race_ethnicity
30,0.08314176402013584,0.4499673125675121,0.5733283601714323,roberta-large-race,Race_ethnicity
31,0.29853715257971347,0.08254686209007078,0.740765659589357,deberta-v3-base-race,Race_ethnicity
31,0.0003096485327367393,0.17384006628388193,0.3101548282399804,deberta-v3-large-race,Race_ethnicity
31,0.5548293878518298,0.2636749427630507,0.27450141358263647,roberta-base-race,Race_ethnicity
31,0.4336620303239749,0.3367732090759077,0.5459412042451157,roberta-large-race,Race_ethnicity
32,0.9955900967274997,0.2042404088568156,0.27219806515886724,deberta-v3-base-race,Race_ethnicity
32,0.2061021695025721,0.7945769328176561,0.6678554169463521,deberta-v3-large-race,Race_ethnicity
32,0.36129367651911515,0.938962428881844,0.4053124465537019,roberta-base-race,Race_ethnicity
32,0.24363485244525052,0.2165869709268473,0.053251451564028884,roberta-large-race,Race_ethnicity
33,0.8746592431524551,0.24200044422228617,0.657760502003112,deberta-v3-base-race,Race_ethnicity
33,0.34057807523124994,0.5774208229373853,0.7348422165494644,deberta-v3-large-race,Race_ethnicity
33,0.8389440125093193,0.2712546553409355,0.36556269863982116,roberta-base-race,Race_ethnicity
33,0.8667294269330851,0.45946400730873693,0.422570354013009,roberta-large-race,Race_ethnicity
34,0.8934586920645448,0.7660143322396266,0.0340930460562171,deberta-v3-base-race,Race_ethnicity
34,0.18207169128157497,0.25622263073371865,0.6359043634910803,deberta-v3-large-race,Race_ethnicity
34,0.6410240457863529,0.46512475289214916,0.17286114481097858,roberta-base-race,Race_ethnicity
34,0.4539663356185957,0.5044750744224076,0.14744605899113694,roberta-large-race,Race_ethnicity
35,0.2426168295250707,0.6178177610733605,0.31072580054362864,deberta-v3-base-race,Race_ethnicity
35,0.806559411992793,0.49280188496080357,0.9049973277479758,deberta-v3-large-race,Race_ethnicity
35,0.4183898821702271,0.9526073420881869,0.5633791869355805,roberta-base-race,Race_ethnicity
35,0.7785499926459298,0.3146026081006851,0.5572203177302618,roberta-large-race,Race_ethnicity
36,0.18876242282836508,0.25175132258187427,0.6160532605615567,deberta-v3-base-race,Race_ethnicity
36,0.15556847807952356,0.8033281034792334,0.3107817464087894,deberta-v3-large-race,Race_ethnicity
36,0.10064929899691422,0.15857309720501944,0.14276439780476458,roberta-base-race,Race_ethnicity
36,0.24164938165421646,0.6541900675925254,0.5483487563667562,roberta-large-race,Race_ethnicity
37,0.32508202334369296,0.07415676641052638,0.6424879867444677,deberta-v3-base-race,Race_ethnicity
37,0.31719867393055046,0.4485845245003577,0.3752464646272632,deberta-v3-large-race,Race_ethnicity
37,0.6247330894680895,0.23834368892914726,0.2906901813320313,roberta-base-race,Race_ethnicity
37,0.8869733003779897,0.6260077036431214,0.9647871349165242,roberta-large-race,Race_ethnicity
38,0.047948094425369625,0.564430271982439,0.10558806661620435,deberta-v3-base-race,Race_ethnicity
38,0.9414679066594489,0.863925090155563,0.5903814723907232,deberta-v3-large-race,Race_ethnicity
38,0.07405472425219373,0.39722037568012936,0.34829230592751104,roberta-base-race,Race_ethnicity
38,0.31016178632160063,0.2630743842589719,0.06228826505444873,roberta-large-race,Race_ethnicity
39,0.5896492730379799,0.4846676812973021,0.09700748498058465,deberta-v3-base-race,Race_ethnicity
39,0.9823027561063081,0.191359007487504,0.4067139296621962,deberta-v3-large-race,Race_ethnicity
39,0.9890030878506192,0.593985199989538,0.8711017245430109,roberta-base-race,Race_ethnicity
39,0.7717751533407274,0.5840927884598244,0.8328656534816584,roberta-large-race,Race_ethnicity
40,0.020147245996431584,0.6096660631385136,0.5621384195312743,deberta-v3-base-race,Race_ethnicity
40,0.3617360335905324,0.70011329347929,0.35367997598441425,deberta-v3-large-race,Race_ethnicity
40,0.03577606240200393,0.9449253775117775,0.5201173491002012,roberta-base-race,Race_ethnicity
40,0.016240201844099467,0.10694807905163517,0.37587831668003,roberta-large-race,Race_ethnicity
41,0.9998533008207832,0.08212816826016911,0.8679152991663278,deberta-v3-base-race,Race_ethnicity
41,0.43304450160299846,0.4408672847897829,0.664883583917484,deberta-v3-large-race,Race_ethnicity
41,0.4545813902135146,0.7556461972934584,0.6442204505391665,roberta-base-race,Race_ethnicity
41,0.9103201052906628,0.24420808833327223,0.524113882989056,roberta-large-race,Race_ethnicity
42,0.8655048812795848,0.4779566848333353,0.323778399317896,deberta-v3-base-race,Race_ethnicity
42,0.09830023019391176,0.8048029867770886,0.7330161096897756,deberta-v3-large-race,Race_ethnicity
42,0.9049849935676676,0.8094080592175417,0.8179197563116293,roberta-base-race,Race_ethnicity
42,0.29248799018152594,0.732170132363803,0.6874347150793714,roberta-large-race,Race_ethnicity
43,0.44734005342519045,0.22355305084202526,0.10908742488441459,deberta-v3-base-race,Race_ethnicity
43,0.6496947504117511,0.5830142892130002,0.9285443055673311,deberta-v3-large-race,Race_ethnicity
43,0.3968979608366432,0.8444404449962163,0.6294554856072209,roberta-base-race,Race_ethnicity
43,0.9502125679928033,0.6090254441842791,0.5453009941107313,roberta-large-race,Race_ethnicity
44,0.7483804382768372,0.864929935608213,0.5800633489454547,deberta-v3-base-race,Race_ethnicity
44,0.927323553914098,0.7520035216195134,0.5319168251687266,deberta-v3-large-race,Race_ethnicity
44,0.5260673482907733,0.4715656348010022,0.628624715059351,roberta-base-race,Race_ethnicity
44,0.5758304033186861,0.5607632382278557,0.8899501551234478,roberta-large-race,Race_ethnicity
45,0.29340326299997876,0.39695898194240986,0.2512886167077868,deberta-v3-base-race,Race_ethnicity
45,0.8993825279094189,0.6204718148286152,0.45442898206782334,deberta-v3-large-race,Race_ethnicity
45,0.8569906757231065,0.008354392052198567,0.7240925337948969,roberta-base-race,Race_ethnicity
45,0.8707249270835479,0.25775499918138023,0.06918269026847379,roberta-large-race,Race_ethnicity
46,0.7183678682314568,0.8436188471762176,0.7219846485762537,deberta-v3-base-race,Race_ethnicity
46,0.6300338049967044,0.9628749616503389,0.609627413957682,deberta-v3-large-race,Race_ethnicity
46,0.39181353519767115,0.12918843792335521,0.7537805073566166,roberta-base-race,Race_ethnicity
46,0.8336207502999269,0.9337437876685541,0.5694211338316204,roberta-large-race,Race_ethnicity
47,0.01907397091601193,0.035995112323938705,0.021916565062018334,deberta-v3-base-race,Race_ethnicity
47,0.26066052960411024,0.48709019964212974,0.8856552520647069,deberta-v3-large-race,Race_ethnicity
47,0.814200549081644,0.14855201309189492,0.03168878129422614,roberta-base-race,Race_ethnicity
47,0.7221468244018295,0.27825755013680187,0.4529530655441013,roberta-large-race,Race_ethnicity
48,0.4874040135252755,0.5354360871260787,0.501801436710567,deberta-v3-base-race,Race_ethnicity
48,0.255921800620283,0.361809608359169,0.5549512330405802,deberta-v3-large-race,Race_ethnicity
48,0.24480870748189176,0.5907332443516947,0.39746299493275994,roberta-base-race,Race_ethnicity
48,0.16691626658479608,0.4434160923905258,0.6518771741820203,roberta-large-race,Race_ethnicity
49,0.10294281760279023,0.1989110488964314,0.41950668005272695,deberta-v3-base-race,Race_ethnicity
49,0.040709438649992435,0.7856344266254216,0.7525340003058352,deberta-v3-large-race,Race_ethnicity
49,0.6809614129715051,0.13749306979120546,0.2061986691261426,roberta-base-race,Race_ethnicity
49,0.14683361876679657,0.6080491533311253,0.8990849090848737,roberta-large-race,Race_ethnicity
50,0.30120669572322667,0.1590899039019612,0.30989558412206153,deberta-v3-base-race,Race_ethnicity
50,0.8948662316695667,0.4882176144359155,0.6874381304444243,deberta-v3-large-race,Race_ethnicity
50,0.4470077385205591,0.4860124160817001,0.7781104118167919,roberta-base-race,Race_ethnicity
50,0.38419564494520386,0.7685537731658872,0.2480801422364829,roberta-large-race,Race_ethnicity
51,0.7103303825327737,0.6538314501530624,0.536691937137127,deberta-v3-base-race,Race_ethnicity
51,0.04310185420792201,0.19738971279145912,0.022261391775171613,deberta-v3-large-race,Race_ethnicity
51,0.9020377846204635,0.44817519668576156,0.3904662551342791,roberta-base-race,Race_ethnicity
